#EXPORTTYPE:DATA ALL
#FILE:VKI_P50_20K_50ml+20ml_01.ngb-ds3
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:Sample
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH STA 449F3
#PROJECT:ReChar
#DATE/TIME:17.05.2023 12:02
#CORR. FILE:Baseline_20K_TGA_01.ngb-bs3
#TEMPCAL:calib_20Kmin_TGA_20ml+50ml_2022.ngb-ts3
#SENSITIVITY:calib_20Kmin_cp_20ml+50ml_2022.ngb-es3
#LABORATORY:VKI
#OPERATOR:Gertjan
#REMARK:20K/min TGA determination withOUT lid  May 2023.   P50 campaign
#SAMPLE:P50
#SAMPLE MASS /mg:32.966
#MATERIAL:blank
#REFERENCE:empty
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:DSC/TG pan Pt-Rh+Al2O3
#SAMPLE CRUCIBLE MASS /mg:0.0
#REFERENCE CRUCIBLE MASS /mg:297.556
#DSC RANGE /�V:5000
#TG RANGE /mg:35000
#TAU-R:---
#CORR. CODE:020
#EXO:-1
#RANGE:27�C....1100�C/0.0....20.0K/min
#SEGMENT:S1-3/3
#SEG. 1:27�C/00:20/27�C
#SEG. 2:27�C/20.0(K/min)/1100�C
#SEG. 3:1100�C/00:20/1100�C

##Temp./�C;Time/min;DSC/(mW/mg);Mass/%;Gas Flow(protective)/(ml/min);Sensit./(uV/mW);Segment
  30.74300;15.16000;-9.021054e-004;100.11830;20.00000;1.15446;1
  30.75400;15.16500;-9.822905e-004;100.11830;20.00000;1.15446;1
  30.75600;15.17000;-1.082524e-003;100.11830;20.00000;1.15446;1
  30.75100;15.17500;-1.122618e-003;100.11830;20.00000;1.15446;1
  30.75700;15.18000;-1.122617e-003;100.11830;20.00000;1.15446;1
  30.76100;15.18500;-1.162710e-003;100.11830;20.00000;1.15446;1
  30.76000;15.19000;-1.182757e-003;100.11830;20.00000;1.15446;1
  30.76800;15.19500;-1.162708e-003;100.11830;20.00000;1.15447;1
  30.76000;15.20000;-1.062476e-003;100.11830;20.00000;1.15446;1
  30.76300;15.20500;-1.042429e-003;100.11830;20.00000;1.15446;1
  30.78000;15.21000;-1.002332e-003;100.11830;20.00000;1.15447;1
  30.76600;15.21500;-9.822883e-004;100.11830;20.00000;1.15447;1
  30.76200;15.22000;-1.022382e-003;100.11830;20.00000;1.15446;1
  30.74800;15.22500;-1.042432e-003;100.11830;20.00000;1.15446;1
  30.76400;15.23000;-1.082522e-003;100.11830;20.00000;1.15446;1
  30.74300;15.23500;-1.142667e-003;100.11830;20.00000;1.15446;1
  30.75600;15.24000;-1.142664e-003;100.11830;20.00000;1.15446;1
  30.75700;15.24500;-1.082524e-003;100.11830;20.00000;1.15446;1
  30.76800;15.25000;-1.002335e-003;100.11830;20.00000;1.15447;1
  30.75700;15.25500;-1.002337e-003;100.11830;20.00000;1.15446;1
  30.76500;15.26000;-1.042429e-003;100.11830;20.00000;1.15447;1
  30.76800;15.26500;-1.102568e-003;100.11830;20.00000;1.15447;1
  30.75700;15.27000;-1.122617e-003;100.11830;20.00000;1.15446;1
  30.76500;15.27500;-1.142662e-003;100.11830;20.00000;1.15447;1
  30.77200;15.28000;-1.202801e-003;100.11830;20.00000;1.15447;1
  30.76500;15.28500;-1.142662e-003;100.11830;20.00000;1.15447;1
  30.77200;15.29000;-1.122614e-003;100.11830;20.00000;1.15447;1
  30.76300;15.29500;-1.082522e-003;100.11830;20.00000;1.15446;1
  30.75100;15.30000;-1.022385e-003;100.11830;20.00000;1.15446;1
  30.75500;15.30500;-9.021033e-004;100.11830;20.00000;1.15446;1
  30.75700;15.31000;-9.221497e-004;100.11830;20.00000;1.15446;1
  30.74800;15.31500;-9.021046e-004;100.11830;20.00000;1.15446;1
  30.75200;15.32000;-9.221507e-004;100.11830;20.00000;1.15446;1
  30.76300;15.32500;-9.421954e-004;100.11830;20.00000;1.15446;1
  30.76400;15.33000;-9.021019e-004;100.11830;20.00000;1.15446;1
  30.77000;15.33500;-9.221475e-004;100.11830;20.00000;1.15447;1
  30.76900;15.34000;-9.822878e-004;100.11830;20.00000;1.15447;1
  30.75800;15.34500;-1.022383e-003;100.11830;20.00000;1.15446;1
  30.75700;15.35000;-1.082524e-003;100.11830;20.00000;1.15446;1
  30.78000;15.35500;-1.082519e-003;100.11830;20.00000;1.15447;1
  30.76000;15.36000;-1.062476e-003;100.11830;20.00000;1.15446;1
  30.77100;15.36500;-1.002334e-003;100.11830;20.00000;1.15447;1
  30.75600;15.37000;-1.062477e-003;100.11830;20.00000;1.15446;1
  30.74800;15.37500;-1.042432e-003;100.11830;20.00000;1.15446;1
  30.76300;15.38000;-9.622421e-004;100.11830;20.00000;1.15446;1
  30.76600;15.38500;-9.221482e-004;100.11830;20.00000;1.15447;1
  30.76900;15.39000;-8.820544e-004;100.11830;20.00000;1.15447;1
  30.77000;15.39500;-8.620075e-004;100.11830;20.00000;1.15447;1
  30.77400;15.40000;-8.419601e-004;100.12134;20.00000;1.15447;1
  30.76400;15.40500;-8.219150e-004;100.12134;20.00000;1.15446;1
  30.77200;15.41000;-8.219138e-004;100.12134;20.00000;1.15447;1
  30.78200;15.41500;-8.219122e-004;100.12134;20.00000;1.15447;1
  30.78100;15.42000;-8.620057e-004;100.12134;20.00000;1.15447;1
  30.77200;15.42500;-9.421938e-004;100.12134;20.00000;1.15447;1
  30.76900;15.43000;-9.822878e-004;100.12134;20.00000;1.15447;1
  30.78200;15.43500;-1.082519e-003;100.12134;20.00000;1.15447;1
  30.77600;15.44000;-1.082520e-003;100.12134;20.00000;1.15447;1
  30.76000;15.44500;-1.042430e-003;100.12134;20.00000;1.15446;1
  30.76400;15.45000;-1.002335e-003;100.12134;20.00000;1.15446;1
  30.75900;15.45500;-9.622429e-004;100.12134;20.00000;1.15446;1
  30.74900;15.46000;-9.622447e-004;100.12134;20.00000;1.15446;1
  30.76600;15.46500;-9.421949e-004;100.12134;20.00000;1.15447;1
  30.77000;15.47000;-9.021009e-004;100.12134;20.00000;1.15447;1
  30.77600;15.47500;-9.221465e-004;100.12134;20.00000;1.15447;1
  30.76300;15.48000;-9.421954e-004;100.12134;20.00000;1.15446;1
  30.76500;15.48500;-9.421951e-004;100.12134;20.00000;1.15447;1
  30.76500;15.49000;-9.822885e-004;100.12134;20.00000;1.15447;1
  30.76400;15.49500;-9.822887e-004;100.12134;20.00000;1.15446;1
  30.77500;15.50000;-1.022380e-003;100.12134;20.00000;1.15447;1
  30.76500;15.50500;-1.042429e-003;100.12134;20.00000;1.15447;1
  30.76100;15.51000;-1.002336e-003;100.12134;20.00000;1.15446;1
  30.77100;15.51500;-1.002334e-003;100.12134;20.00000;1.15447;1
  30.74700;15.52000;-1.002339e-003;100.12134;20.00000;1.15446;1
  30.77800;15.52500;-9.622394e-004;100.12134;20.00000;1.15447;1
  30.76300;15.53000;-9.822888e-004;100.12134;20.00000;1.15446;1
  30.77600;15.53500;-9.822865e-004;100.12134;20.00000;1.15447;1
  30.75700;15.54000;-1.002337e-003;100.12134;20.00000;1.15446;1
  30.76900;15.54500;-1.042428e-003;100.12134;20.00000;1.15447;1
  30.77000;15.55000;-1.042428e-003;100.12134;20.00000;1.15447;1
  30.77600;15.55500;-1.022380e-003;100.12134;20.00000;1.15447;1
  30.77500;15.56000;-1.002333e-003;100.12134;20.00000;1.15447;1
  30.76700;15.56500;-9.622414e-004;100.12134;20.00000;1.15447;1
  30.76700;15.57000;-9.221480e-004;100.12134;20.00000;1.15447;1
  30.75200;15.57500;-8.820571e-004;100.12134;20.00000;1.15446;1
  30.76100;15.58000;-9.221491e-004;100.12134;20.00000;1.15446;1
  30.75300;15.58500;-9.622440e-004;100.12134;20.00000;1.15446;1
  30.76300;15.59000;-9.221487e-004;100.12134;20.00000;1.15446;1
  30.75600;15.59500;-9.622434e-004;100.12134;20.00000;1.15446;1
  30.76800;15.60000;-1.022381e-003;100.12134;20.00000;1.15447;1
  30.76200;15.60500;-1.022382e-003;100.12134;20.00000;1.15446;1
  30.76400;15.61000;-1.182756e-003;100.12134;20.00000;1.15446;1
  30.76200;15.61500;-1.182756e-003;100.12134;20.00000;1.15446;1
  30.75800;15.62000;-1.162710e-003;100.12134;20.00000;1.15446;1
  30.76400;15.62500;-1.122616e-003;100.12134;20.00000;1.15446;1
  30.76700;15.63000;-1.062475e-003;100.12134;20.00000;1.15447;1
  30.76900;15.63500;-1.022381e-003;100.12134;20.00000;1.15447;1
  30.77000;15.64000;-1.022381e-003;100.12134;20.00000;1.15447;1
  30.76100;15.64500;-9.822892e-004;100.12134;20.00000;1.15446;1
  30.75300;15.65000;-9.822907e-004;100.12134;20.00000;1.15446;1
  30.76300;15.65500;-1.002336e-003;100.12134;20.00000;1.15446;1
  30.76400;15.66000;-1.022382e-003;100.12134;20.00000;1.15446;1
  30.76800;15.66500;-9.822879e-004;100.12134;20.00000;1.15447;1
  30.76100;15.67000;-9.421958e-004;100.12134;20.00000;1.15446;1
  30.76800;15.67500;-9.021011e-004;100.12134;20.00000;1.15447;1
  30.77100;15.68000;-9.021007e-004;100.12134;20.00000;1.15447;1
  30.77100;15.68500;-9.622407e-004;100.12134;20.00000;1.15447;1
  30.76500;15.69000;-1.002335e-003;100.12134;20.00000;1.15447;1
  30.77100;15.69500;-1.062474e-003;100.12134;20.00000;1.15447;1
  30.75800;15.70000;-1.062477e-003;100.12134;20.00000;1.15446;1
  30.76200;15.70500;-1.062476e-003;100.12134;20.00000;1.15446;1
  30.76100;15.71000;-1.022383e-003;100.12134;20.00000;1.15446;1
  30.78300;15.71500;-1.022378e-003;100.12134;20.00000;1.15447;1
  30.76200;15.72000;-9.822890e-004;100.12134;20.00000;1.15446;1
  30.76200;15.72500;-9.622423e-004;100.12134;20.00000;1.15446;1
  30.76000;15.73000;-9.421960e-004;100.12134;20.00000;1.15446;1
  30.77100;15.73500;-9.421940e-004;100.12134;20.00000;1.15447;1
  30.77000;15.74000;-9.221475e-004;100.12134;20.00000;1.15447;1
  30.75300;15.74500;-9.021037e-004;100.12134;20.00000;1.15446;1
  30.76600;15.75000;-9.021015e-004;100.12134;20.00000;1.15447;1
  30.77400;15.75500;-1.042427e-003;100.12134;20.00000;1.15447;1
  30.76800;15.76000;-1.062475e-003;100.12134;20.00000;1.15447;1
  30.77400;15.76500;-1.022380e-003;100.12134;20.00000;1.15447;1
  30.76400;15.77000;-1.062476e-003;100.12134;20.00000;1.15446;1
  30.77900;15.77500;-1.042426e-003;100.12134;20.00000;1.15447;1
  30.74700;15.78000;-1.042432e-003;100.12134;20.00000;1.15446;1
  30.76500;15.78500;-1.042429e-003;100.12134;20.00000;1.15447;1
  30.76200;15.79000;-9.622423e-004;100.12134;20.00000;1.15446;1
  30.75400;15.79500;-9.622438e-004;100.11830;20.00000;1.15446;1
  30.76500;15.80000;-9.622418e-004;100.11830;20.00000;1.15447;1
  30.76300;15.80500;-1.042429e-003;100.11830;20.00000;1.15446;1
  30.76300;15.81000;-1.002336e-003;100.11830;20.00000;1.15446;1
  30.76800;15.81500;-1.022381e-003;100.11830;20.00000;1.15447;1
  30.75900;15.82000;-1.042430e-003;100.11830;20.00000;1.15446;1
  30.77200;15.82500;-1.042427e-003;100.11830;20.00000;1.15447;1
  30.75900;15.83000;-1.042430e-003;100.11830;20.00000;1.15446;1
  30.76800;15.83500;-1.062475e-003;100.11830;20.00000;1.15447;1
  30.76900;15.84000;-1.102568e-003;100.11830;20.00000;1.15447;1
  30.77700;15.84500;-1.102566e-003;100.11830;20.00000;1.15447;1
  30.76900;15.85000;-1.082521e-003;100.11830;20.00000;1.15447;1
  30.77200;15.85500;-1.062474e-003;100.11830;20.00000;1.15447;1
  30.76600;15.86000;-1.082522e-003;100.11830;20.00000;1.15447;1
  30.77200;15.86500;-1.082521e-003;100.11830;20.00000;1.15447;1
  30.77000;15.87000;-1.122614e-003;100.11830;20.00000;1.15447;1
  30.76800;15.87500;-1.142661e-003;100.11830;20.00000;1.15447;1
  30.76300;15.88000;-1.142663e-003;100.11830;20.00000;1.15446;1
  30.78900;15.88500;-1.142657e-003;100.11830;20.00000;1.15447;1
  30.77400;15.89000;-1.142660e-003;100.11830;20.00000;1.15447;1
  30.77200;15.89500;-1.162707e-003;100.11830;20.00000;1.15447;1
  30.77200;15.90000;-1.122614e-003;100.11830;20.00000;1.15447;1
  30.76600;15.90500;-1.082522e-003;100.11830;20.00000;1.15447;1
  30.77400;15.91000;-1.102567e-003;100.11830;20.00000;1.15447;1
  30.77000;15.91500;-1.122614e-003;100.11830;20.00000;1.15447;1
  30.76800;15.92000;-1.102568e-003;100.11830;20.00000;1.15447;1
  30.77500;15.92500;-1.122613e-003;100.11830;20.00000;1.15447;1
  30.77800;15.93000;-1.082519e-003;100.11830;20.00000;1.15447;1
  30.78100;15.93500;-1.062472e-003;100.11830;20.00000;1.15447;1
  30.77400;15.94000;-1.022380e-003;100.11830;20.00000;1.15447;1
  30.76900;15.94500;-1.042428e-003;100.11830;20.00000;1.15447;1
  30.77200;15.95000;-1.002334e-003;100.11830;20.00000;1.15447;1
  30.78700;15.95500;-1.022378e-003;100.11830;20.00000;1.15447;1
  30.77600;15.96000;-1.082520e-003;100.11830;20.00000;1.15447;1
  30.76300;15.96500;-1.062476e-003;100.11830;20.00000;1.15446;1
  30.76100;15.97000;-1.002336e-003;100.11830;20.00000;1.15446;1
  30.77600;15.97500;-1.002333e-003;100.11830;20.00000;1.15447;1
  30.78500;15.98000;-9.622381e-004;100.11830;20.00000;1.15447;1
  30.77600;15.98500;-9.622398e-004;100.11830;20.00000;1.15447;1
  30.78100;15.99000;-9.622389e-004;100.11830;20.00000;1.15447;1
  30.76600;15.99500;-9.421949e-004;100.11830;20.00000;1.15447;1
  30.77200;16.00000;-9.421938e-004;100.11830;20.00000;1.15447;1
  30.77200;16.00500;-1.002334e-003;100.11830;20.00000;1.15447;1
  30.77900;16.01000;-1.022379e-003;100.11830;20.00000;1.15447;1
  30.77900;16.01500;-1.022379e-003;100.11830;20.00000;1.15447;1
  30.77600;16.02000;-1.082520e-003;100.11830;20.00000;1.15447;1
  30.77000;16.02500;-1.122614e-003;100.11224;20.00000;1.15447;1
  30.76500;16.03000;-1.182756e-003;100.11224;20.00000;1.15447;1
  30.77100;16.03500;-1.242894e-003;100.11224;20.00000;1.15447;1
  30.77700;16.04000;-1.242893e-003;100.11224;20.00000;1.15447;1
  30.76400;16.04500;-1.282989e-003;100.11224;20.00000;1.15446;1
  30.77300;16.05000;-1.282987e-003;100.11224;20.00000;1.15447;1
  30.77700;16.05500;-1.142660e-003;100.11224;20.00000;1.15447;1
  30.78200;16.06000;-1.142658e-003;100.11224;20.00000;1.15447;1
  30.76400;16.06500;-1.142662e-003;100.11224;20.00000;1.15446;1
  30.77900;16.07000;-1.162706e-003;100.11224;20.00000;1.15447;1
  30.77400;16.07500;-1.182753e-003;100.11224;20.00000;1.15447;1
  30.77700;16.08000;-1.182753e-003;100.11224;20.00000;1.15447;1
  30.77000;16.08500;-1.142661e-003;100.11224;20.00000;1.15447;1
  30.76800;16.09000;-1.122615e-003;100.11224;20.00000;1.15447;1
  30.77400;16.09500;-1.142660e-003;100.11224;20.00000;1.15447;1
  30.77400;16.10000;-1.142660e-003;100.11224;20.00000;1.15447;1
  30.77900;16.10500;-1.082519e-003;100.11224;20.00000;1.15447;1
  30.76800;16.11000;-1.102568e-003;100.11224;20.00000;1.15447;1
  30.77400;16.11500;-1.142660e-003;100.11224;20.00000;1.15447;1
  30.78600;16.12000;-1.182751e-003;100.11224;20.00000;1.15447;1
  30.77100;16.12500;-1.162708e-003;100.11224;20.00000;1.15447;1
  30.77600;16.13000;-1.182753e-003;100.11224;20.00000;1.15447;1
  30.78000;16.13500;-1.122612e-003;100.11224;20.00000;1.15447;1
  30.77900;16.14000;-1.062472e-003;100.11224;20.00000;1.15447;1
  30.76800;16.14500;-1.042428e-003;100.11224;20.00000;1.15447;1
  30.76200;16.15000;-1.082523e-003;100.11224;20.00000;1.15446;1
  30.75400;16.15500;-1.102571e-003;100.11224;20.00000;1.15446;1
  30.77200;16.16000;-1.102567e-003;100.11224;20.00000;1.15447;1
  30.76600;16.16500;-1.102568e-003;100.11224;20.00000;1.15447;1
  30.78300;16.17000;-1.122612e-003;100.11224;20.00000;1.15447;1
  30.77200;16.17500;-1.082521e-003;100.11224;20.00000;1.15447;1
  30.77400;16.18000;-1.062473e-003;100.11224;20.00000;1.15447;1
  30.78500;16.18500;-1.082518e-003;100.11224;20.00000;1.15447;1
  30.78500;16.19000;-1.082518e-003;100.11224;20.00000;1.15447;1
  30.76500;16.19500;-1.102569e-003;100.11224;20.00000;1.15447;1
  30.76300;16.20000;-1.122616e-003;100.11224;20.00000;1.15446;1
  30.78000;16.20500;-1.042426e-003;100.11224;20.00000;1.15447;1
  30.76000;16.21000;-1.042430e-003;100.11224;20.00000;1.15446;1
  30.76600;16.21500;-1.062475e-003;100.11224;20.00000;1.15447;1
  30.78300;16.22000;-1.002332e-003;100.11224;20.00000;1.15447;1
  30.76400;16.22500;-9.421953e-004;100.11224;20.00000;1.15446;1
  30.76800;16.23000;-9.421945e-004;100.11224;20.00000;1.15447;1
  30.79500;16.23500;-1.022376e-003;100.11224;20.00000;1.15447;1
  30.77500;16.24000;-1.002333e-003;100.11224;20.00000;1.15447;1
  30.78100;16.24500;-1.042426e-003;100.11224;20.00000;1.15447;1
  30.77400;16.25000;-1.102567e-003;100.11224;20.00000;1.15447;1
  30.78900;16.25500;-1.102564e-003;100.11224;20.00000;1.15447;1
  30.78000;16.26000;-1.002332e-003;100.11224;20.00000;1.15447;1
  30.78600;16.26500;-9.822846e-004;100.11224;20.00000;1.15447;1
  30.77800;16.27000;-9.822860e-004;100.11224;20.00000;1.15447;1
  30.77400;16.27500;-1.042427e-003;100.11224;20.00000;1.15447;1
  30.79000;16.28000;-1.122610e-003;100.11224;20.00000;1.15447;1
  30.79300;16.28500;-1.142656e-003;100.11224;20.00000;1.15447;1
  30.77200;16.29000;-1.142661e-003;100.11224;20.00000;1.15447;1
  30.76600;16.29500;-1.102568e-003;100.11224;20.00000;1.15447;1
  30.76600;16.30000;-1.042428e-003;100.11224;20.00000;1.15447;1
  30.78300;16.30500;-1.002332e-003;100.11224;20.00000;1.15447;1
  30.77500;16.31000;-1.022380e-003;100.11224;20.00000;1.15447;1
  30.76900;16.31500;-1.022381e-003;100.11224;20.00000;1.15447;1
  30.78700;16.32000;-1.022378e-003;100.11224;20.00000;1.15447;1
  30.77800;16.32500;-1.062473e-003;100.11224;20.00000;1.15447;1
  30.77500;16.33000;-1.122613e-003;100.11224;20.00000;1.15447;1
  30.77500;16.33500;-1.142660e-003;100.11224;20.00000;1.15447;1
  30.77900;16.34000;-1.202799e-003;100.11224;20.00000;1.15447;1
  30.77500;16.34500;-1.182753e-003;100.11224;20.00000;1.15447;1
  30.77600;16.35000;-1.222846e-003;100.11224;20.00000;1.15447;1
  30.77300;16.35500;-1.202800e-003;100.11224;20.00000;1.15447;1
  30.78500;16.36000;-1.122611e-003;100.11224;20.00000;1.15447;1
  30.79200;16.36500;-1.122610e-003;100.11224;20.00000;1.15447;1
  30.78100;16.37000;-1.122612e-003;100.11224;20.00000;1.15447;1
  30.77600;16.37500;-1.142660e-003;100.11224;20.00000;1.15447;1
  30.78100;16.38000;-1.142659e-003;100.11224;20.00000;1.15447;1
  30.76600;16.38500;-1.182755e-003;100.11224;20.00000;1.15447;1
  30.78700;16.39000;-1.122611e-003;100.11224;20.00000;1.15447;1
  30.77300;16.39500;-1.082520e-003;100.11224;20.00000;1.15447;1
  30.76900;16.40000;-1.062475e-003;100.11224;20.00000;1.15447;1
  30.77900;16.40500;-1.102566e-003;100.11224;20.00000;1.15447;1
  30.75800;16.41000;-1.242897e-003;100.11224;20.00000;1.15446;1
  30.77600;16.41500;-1.222846e-003;100.11224;20.00000;1.15447;1
  30.77200;16.42000;-1.142661e-003;100.11224;20.00000;1.15447;1
  30.77800;16.42500;-1.162706e-003;100.11224;20.00000;1.15447;1
  30.79000;16.43000;-1.102563e-003;100.11224;20.00000;1.15447;1
  30.76900;16.43500;-1.062475e-003;100.11224;20.00000;1.15447;1
  30.79100;16.44000;-1.022377e-003;100.11224;20.00000;1.15447;1
  30.77100;16.44500;-9.822874e-004;100.11224;20.00000;1.15447;1
  30.77600;16.45000;-9.822865e-004;100.11224;20.00000;1.15447;1
  30.77900;16.45500;-9.421925e-004;100.11224;20.00000;1.15447;1
  30.76700;16.46000;-9.021013e-004;100.11224;20.00000;1.15447;1
  30.78100;16.46500;-9.421923e-004;100.11224;20.00000;1.15447;1
  30.78400;16.47000;-9.020984e-004;100.11224;20.00000;1.15447;1
  30.78400;16.47500;-8.820518e-004;100.11224;20.00000;1.15447;1
  30.77600;16.48000;-8.820531e-004;100.11224;20.00000;1.15447;1
  30.77500;16.48500;-9.221467e-004;100.11224;20.00000;1.15447;1
  30.77300;16.49000;-9.221470e-004;100.11224;20.00000;1.15447;1
  30.77600;16.49500;-9.421931e-004;100.11224;20.00000;1.15447;1
  30.76500;16.50000;-9.622418e-004;100.11224;20.00000;1.15447;1
  30.77200;16.50500;-1.002334e-003;100.11224;20.00000;1.15447;1
  30.77300;16.51000;-9.822870e-004;100.11224;20.00000;1.15447;1
  30.78100;16.51500;-9.421923e-004;100.11224;20.00000;1.15447;1
  30.78100;16.52000;-9.020990e-004;100.11224;20.00000;1.15447;1
  30.77500;16.52500;-9.421933e-004;100.11224;20.00000;1.15447;1
  30.77200;16.53000;-9.622405e-004;100.11224;20.00000;1.15447;1
  30.77900;16.53500;-9.221459e-004;100.11224;20.00000;1.15447;1
  30.77400;16.54000;-9.221468e-004;100.11224;20.00000;1.15447;1
  30.76400;16.54500;-8.820551e-004;100.11224;20.00000;1.15446;1
  30.77700;16.55000;-8.419596e-004;100.11224;20.00000;1.15447;1
  30.78600;16.55500;-8.620048e-004;100.11224;20.00000;1.15447;1
  30.76400;16.56000;-8.419617e-004;100.11224;20.00000;1.15446;1
  30.77700;16.56500;-8.620063e-004;100.11224;20.00000;1.15447;1
  30.78900;16.57000;-9.221442e-004;100.11224;20.00000;1.15447;1
  30.79200;16.57500;-9.221436e-004;100.11224;20.00000;1.15447;1
  30.77600;16.58000;-9.421931e-004;100.11224;20.00000;1.15447;1
  30.77400;16.58500;-1.002333e-003;100.11224;20.00000;1.15447;1
  30.77000;16.59000;-9.822876e-004;100.11224;20.00000;1.15447;1
  30.76500;16.59500;-9.622418e-004;100.11224;20.00000;1.15447;1
  30.77700;16.60000;-1.002333e-003;100.11224;20.00000;1.15447;1
  30.77700;16.60500;-1.002333e-003;100.11224;20.00000;1.15447;1
  30.76600;16.61000;-1.022382e-003;100.11224;20.00000;1.15447;1
  30.77700;16.61500;-1.022380e-003;100.11224;20.00000;1.15447;1
  30.77400;16.62000;-1.042427e-003;100.11224;20.00000;1.15447;1
  30.77200;16.62500;-1.002334e-003;100.11224;20.00000;1.15447;1
  30.77700;16.63000;-9.421929e-004;100.11224;20.00000;1.15447;1
  30.77400;16.63500;-9.421935e-004;100.11224;20.00000;1.15447;1
  30.76900;16.64000;-9.221477e-004;100.11224;20.00000;1.15447;1
  30.76800;16.64500;-9.622412e-004;100.11224;20.00000;1.15447;1
  30.77100;16.65000;-9.622407e-004;100.11224;20.00000;1.15447;1
  30.76900;16.65500;-9.221477e-004;100.11224;20.00000;1.15447;1
  30.77800;16.66000;-9.421927e-004;100.11224;20.00000;1.15447;1
  30.77500;16.66500;-9.221467e-004;100.11224;20.00000;1.15447;1
  30.77200;16.67000;-9.622405e-004;100.11224;20.00000;1.15447;1
  30.78500;16.67500;-9.421915e-004;100.11224;20.00000;1.15447;1
  30.79200;16.68000;-8.820504e-004;100.11224;20.00000;1.15447;1
  30.76900;16.68500;-8.018676e-004;100.11224;20.00000;1.15447;1
  30.77900;16.69000;-7.617727e-004;100.11224;20.00000;1.15447;1
  30.77900;16.69500;-8.219126e-004;100.11224;20.00000;1.15447;1
  30.76500;16.70000;-8.820550e-004;100.11224;20.00000;1.15447;1
  30.78600;16.70500;-9.020981e-004;100.11224;20.00000;1.15447;1
  30.76600;16.71000;-8.820548e-004;100.11224;20.00000;1.15447;1
  30.78500;16.71500;-9.020982e-004;100.11224;20.00000;1.15447;1
  30.77400;16.72000;-9.221468e-004;100.11224;20.00000;1.15447;1
  30.77000;16.72500;-9.421942e-004;100.11224;20.00000;1.15447;1
  30.75700;16.73000;-8.820562e-004;100.11224;20.00000;1.15446;1
  30.77900;16.73500;-8.620059e-004;100.11224;20.00000;1.15447;1
  30.76500;16.74000;-8.620083e-004;100.11224;20.00000;1.15447;1
  30.77900;16.74500;-8.419593e-004;100.11224;20.00000;1.15447;1
  30.77100;16.75000;-8.219139e-004;100.11224;20.00000;1.15447;1
  30.76600;16.75500;-8.419614e-004;100.11224;20.00000;1.15447;1
  30.75600;16.76000;-8.419629e-004;100.11224;20.00000;1.15446;1
  30.78600;16.76500;-8.219116e-004;100.11224;20.00000;1.15447;1
  30.76200;16.77000;-8.219153e-004;100.11224;20.00000;1.15446;1
  30.76500;16.77500;-8.620083e-004;100.11224;20.00000;1.15447;1
  30.76900;16.78000;-8.419610e-004;100.11224;20.00000;1.15447;1
  30.78300;16.78500;-8.018654e-004;100.11224;20.00000;1.15447;1
  30.78100;16.79000;-7.617725e-004;100.11224;20.00000;1.15447;1
  30.78600;16.79500;-7.216785e-004;100.11224;20.00000;1.15447;1
  30.79000;16.80000;-7.016313e-004;100.11224;20.00000;1.15447;1
  30.78000;16.80500;-7.016326e-004;100.11224;20.00000;1.15447;1
  30.76900;16.81000;-7.016341e-004;100.11224;20.00000;1.15447;1
  30.79000;16.81500;-7.617711e-004;100.11224;20.00000;1.15447;1
  30.78600;16.82000;-8.219116e-004;100.11224;20.00000;1.15447;1
  30.77500;16.82500;-8.820533e-004;100.11224;20.00000;1.15447;1
  30.76900;16.83000;-9.421944e-004;100.11224;20.00000;1.15447;1
  30.77500;16.83500;-1.002333e-003;100.11224;20.00000;1.15447;1
  30.76500;16.84000;-1.022382e-003;100.11224;20.00000;1.15447;1
  30.78300;16.84500;-1.042425e-003;100.11224;20.00000;1.15447;1
  30.77800;16.85000;-1.002333e-003;100.11224;20.00000;1.15447;1
  30.77400;16.85500;-9.822868e-004;100.11224;20.00000;1.15447;1
  30.77200;16.86000;-9.622405e-004;100.11224;20.00000;1.15447;1
  30.77200;16.86500;-9.421938e-004;100.11224;20.00000;1.15447;1
  30.77100;16.87000;-9.421940e-004;100.11224;20.00000;1.15447;1
  30.78400;16.87500;-9.421917e-004;100.11224;20.00000;1.15447;1
  30.77800;16.88000;-9.421927e-004;100.11224;20.00000;1.15447;1
  30.77500;16.88500;-9.021000e-004;100.11224;20.00000;1.15447;1
  30.78000;16.89000;-8.018658e-004;100.11224;20.00000;1.15447;1
  30.79000;16.89500;-8.018643e-004;100.11224;20.00000;1.15447;1
  30.78400;16.90000;-8.219119e-004;100.11224;20.00000;1.15447;1
  30.78700;16.90500;-9.221446e-004;100.11224;20.00000;1.15447;1
  30.78400;16.91000;-8.820518e-004;100.11224;20.00000;1.15447;1
  30.78600;16.91500;-9.020981e-004;100.11224;20.00000;1.15447;1
  30.77000;16.92000;-9.021009e-004;100.11224;20.00000;1.15447;1
  30.79000;16.92500;-9.221440e-004;100.11224;20.00000;1.15447;1
  30.78100;16.93000;-9.421923e-004;100.11224;20.00000;1.15447;1
  30.78000;16.93500;-9.020991e-004;100.11224;20.00000;1.15447;1
  30.78000;16.94000;-8.820524e-004;100.11224;20.00000;1.15447;1
  30.78900;16.94500;-8.419577e-004;100.11224;20.00000;1.15447;1
